code_module,code_presentation,id_student,gender,highest_education,age_band,num_previous_attempts,disability_status,final_result,risk_label,lms_clicks_7d,lms_clicks_14d,lms_clicks_30d,lms_unique_resources_7d,days_since_last_lms_activity,lms_7d_vs_14d_percent_change,engagement_acceleration,assessment_submission_rate,weighted_assessment_score,late_submission_count,total_assessments_completed,assessment_score_trend
AAA,2013J,324282,M,A Level or Equivalent,0-35,0,N,Pass,0,3.0,4.0,7.0,1.0,1.0,2.0,2.0,0.8333333333333334,64.6,0.0,5.0,34.0
AAA,2013J,331358,F,HE Qualification,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,217.0,0.0,0.0,0.16666666666666666,8.4,0.0,1.0,0.0
AAA,2013J,332789,F,A Level or Equivalent,35-55,0,N,Pass,0,26.0,35.0,68.0,6.0,1.0,1.8888888888888888,17.0,0.8333333333333334,75.1,0.0,5.0,7.0
AAA,2013J,333059,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,18.0,0.0,26.0,0.0,0.0,0.8333333333333334,62.6,0.0,5.0,-32.0
AAA,2013J,333323,M,HE Qualification,0-35,0,N,Pass,0,7.0,18.0,81.0,4.0,1.0,-0.36363636363636365,-4.0,0.8333333333333334,74.19999999999999,0.0,5.0,-2.0
AAA,2013J,334259,F,A Level or Equivalent,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.3333333333333333,15.5,1.0,2.0,-8.0
AAA,2013J,334333,F,A Level or Equivalent,0-35,0,Y,Withdrawn,1,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.16666666666666666,3.6,0.0,1.0,0.0
AAA,2013J,335764,F,A Level or Equivalent,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.5,43.2,1.0,3.0,0.0
AAA,2013J,336207,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,4.0,25.0,0.0,7.0,-1.0,-4.0,0.8333333333333334,67.4,0.0,5.0,-8.0
AAA,2013J,339972,M,A Level or Equivalent,0-35,0,N,Pass,0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,0.8333333333333334,47.800000000000004,1.0,5.0,-20.0
AAA,2013J,341872,M,Lower Than A Level,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.8333333333333334,63.8,3.0,5.0,-4.0
AAA,2013J,342007,F,HE Qualification,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,218.0,0.0,0.0,0.16666666666666666,7.5,1.0,1.0,0.0
AAA,2013J,342514,M,Lower Than A Level,55<=,0,N,Pass,0,0.0,1.0,10.0,0.0,9.0,-1.0,-1.0,0.8333333333333334,78.4,0.0,5.0,12.0
AAA,2013J,342972,M,HE Qualification,0-35,0,N,Pass,0,0.0,0.0,16.0,0.0,22.0,0.0,0.0,0.8333333333333334,61.5,1.0,5.0,11.0
AAA,2013J,343446,M,HE Qualification,35-55,0,N,Pass,0,13.0,23.0,198.0,5.0,1.0,0.3,3.0,0.8333333333333334,79.6,2.0,5.0,12.0
AAA,2013J,344282,M,A Level or Equivalent,0-35,0,N,Fail,1,0.0,0.0,3.0,0.0,27.0,0.0,0.0,0.8333333333333334,47.4,0.0,5.0,-18.0
AAA,2013J,345068,M,A Level or Equivalent,0-35,0,Y,Pass,0,0.0,0.0,6.0,0.0,26.0,0.0,0.0,0.8333333333333334,79.5,2.0,5.0,15.0
AAA,2013J,345357,M,A Level or Equivalent,0-35,0,N,Distinction,0,7.0,16.0,55.0,3.0,2.0,-0.2222222222222222,-2.0,0.8333333333333334,82.0,0.0,5.0,16.0
AAA,2013J,346025,M,A Level or Equivalent,0-35,0,N,Pass,0,3.0,3.0,25.0,1.0,1.0,1.0,3.0,0.8333333333333334,82.4,0.0,5.0,0.0
AAA,2013J,346843,F,HE Qualification,35-55,0,N,Fail,1,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAA,2013J,350188,M,HE Qualification,35-55,0,N,Pass,0,12.0,23.0,81.0,5.0,5.0,0.09090909090909091,1.0,0.8333333333333334,73.4,0.0,5.0,-4.0
AAA,2013J,354858,M,HE Qualification,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAA,2013J,357668,M,A Level or Equivalent,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.5,29.3,0.0,3.0,10.0
AAA,2013J,364177,M,Lower Than A Level,35-55,0,N,Fail,1,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.6666666666666666,48.8,0.0,4.0,8.0
AAA,2013J,365244,F,A Level or Equivalent,0-35,0,N,Pass,0,0.0,1.0,42.0,0.0,13.0,-1.0,-1.0,0.8333333333333334,55.6,0.0,5.0,-8.0
AAA,2013J,365642,M,Lower Than A Level,35-55,0,N,Pass,0,14.0,14.0,79.0,4.0,1.0,1.0,14.0,0.8333333333333334,70.4,0.0,5.0,4.0
AAA,2013J,366483,M,HE Qualification,0-35,0,N,Pass,0,0.0,0.0,11.0,0.0,26.0,0.0,0.0,0.8333333333333334,77.0,0.0,5.0,2.0
AAA,2013J,368194,F,A Level or Equivalent,0-35,0,Y,Pass,0,0.0,0.0,45.0,0.0,27.0,0.0,0.0,0.8333333333333334,49.1,2.0,5.0,-13.0
AAA,2013J,368824,M,HE Qualification,35-55,0,N,Fail,1,0.0,0.0,17.0,0.0,22.0,0.0,0.0,0.8333333333333334,53.7,0.0,5.0,-19.0
AAA,2013J,368963,M,Lower Than A Level,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.8333333333333334,67.4,1.0,5.0,10.0
AAA,2013J,376439,M,HE Qualification,0-35,0,N,Distinction,0,0.0,0.0,121.0,0.0,20.0,0.0,0.0,0.8333333333333334,87.3,1.0,5.0,3.0
AAA,2013J,376581,F,A Level or Equivalent,35-55,0,N,Pass,0,0.0,0.0,22.0,0.0,26.0,0.0,0.0,0.8333333333333334,73.0,2.0,5.0,2.0
AAA,2013J,380953,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,7.0,0.0,20.0,0.0,0.0,0.8333333333333334,67.0,0.0,5.0,-8.0
AAA,2013J,383254,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.8333333333333334,76.30000000000001,1.0,5.0,7.0
AAA,2013J,386924,M,Lower Than A Level,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.8333333333333334,68.9,2.0,5.0,11.0
AAA,2013J,386952,M,A Level or Equivalent,0-35,0,N,Pass,0,2.0,4.0,33.0,1.0,1.0,0.0,0.0,0.8333333333333334,68.8,2.0,5.0,8.0
AAA,2013J,388722,F,Lower Than A Level,35-55,0,N,Pass,0,0.0,0.0,9.0,0.0,21.0,0.0,0.0,0.8333333333333334,63.7,2.0,5.0,-1.0
AAA,2013J,388885,M,A Level or Equivalent,35-55,0,N,Pass,0,1.0,1.0,52.0,1.0,2.0,1.0,1.0,0.8333333333333334,61.9,0.0,5.0,13.0
AAA,2013J,390890,M,A Level or Equivalent,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.5,34.3,2.0,3.0,-21.0
AAA,2013J,392756,M,A Level or Equivalent,0-35,0,N,Fail,1,0.0,0.0,8.0,0.0,27.0,0.0,0.0,0.8333333333333334,43.5,0.0,5.0,-15.0
AAA,2013J,392931,F,A Level or Equivalent,35-55,0,N,Pass,0,10.0,16.0,235.0,2.0,1.0,0.6666666666666666,4.0,0.8333333333333334,69.1,3.0,5.0,7.0
AAA,2013J,393207,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,133.0,0.0,26.0,0.0,0.0,0.8333333333333334,74.8,0.0,5.0,6.0
AAA,2013J,396872,M,HE Qualification,0-35,0,N,Pass,0,0.0,0.0,27.0,0.0,25.0,0.0,0.0,0.8333333333333334,61.1,2.0,5.0,-3.0
AAA,2013J,398552,M,Lower Than A Level,0-35,0,N,Fail,1,0.0,2.0,2.0,0.0,8.0,-1.0,-2.0,0.8333333333333334,45.0,0.0,5.0,-14.0
AAA,2013J,401869,F,Lower Than A Level,0-35,0,N,Pass,0,0.0,0.0,38.0,0.0,16.0,0.0,0.0,0.8333333333333334,67.0,2.0,5.0,20.0
AAA,2013J,402470,M,Lower Than A Level,35-55,0,N,Pass,0,1.0,1.0,16.0,1.0,6.0,1.0,1.0,0.8333333333333334,70.7,0.0,5.0,-19.0
AAA,2013J,404804,M,Lower Than A Level,35-55,0,N,Pass,0,0.0,0.0,16.0,0.0,25.0,0.0,0.0,0.8333333333333334,41.6,0.0,5.0,-22.0
AAA,2013J,405088,M,A Level or Equivalent,0-35,0,N,Pass,0,4.0,4.0,65.0,2.0,1.0,1.0,4.0,0.8333333333333334,77.3,1.0,5.0,1.0
AAA,2013J,405961,M,A Level or Equivalent,0-35,0,Y,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAA,2013J,414117,M,A Level or Equivalent,0-35,0,N,Pass,0,2.0,2.0,30.0,1.0,3.0,1.0,2.0,0.8333333333333334,76.0,2.0,5.0,-4.0
AAA,2013J,415969,M,HE Qualification,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.5,29.1,3.0,3.0,-7.0
AAA,2013J,420087,M,A Level or Equivalent,0-35,0,Y,Fail,1,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.5,37.6,3.0,3.0,-8.0
AAA,2013J,429958,F,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.8333333333333334,58.3,0.0,5.0,-1.0
AAA,2013J,441018,F,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.8333333333333334,61.0,0.0,5.0,12.0
AAA,2013J,441888,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,281.0,0.0,26.0,0.0,0.0,0.8333333333333334,70.0,1.0,5.0,-6.0
AAA,2013J,442442,M,HE Qualification,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.3333333333333333,12.3,0.0,2.0,3.0
AAA,2013J,444677,M,HE Qualification,0-35,0,N,Distinction,0,1.0,1.0,12.0,1.0,4.0,1.0,1.0,0.8333333333333334,86.9,0.0,5.0,-7.0
AAA,2013J,470588,M,HE Qualification,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.16666666666666666,8.6,0.0,1.0,0.0
AAA,2013J,489455,F,A Level or Equivalent,0-35,0,N,Pass,0,0.0,8.0,156.0,0.0,13.0,-1.0,-8.0,0.8333333333333334,70.0,0.0,5.0,-6.0
AAA,2013J,494424,F,A Level or Equivalent,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAA,2013J,495284,M,HE Qualification,0-35,0,N,Pass,0,0.0,1.0,5.0,0.0,10.0,-1.0,-1.0,0.8333333333333334,65.0,1.0,5.0,-16.0
AAA,2013J,498857,M,HE Qualification,35-55,0,N,Pass,0,0.0,0.0,4.0,0.0,27.0,0.0,0.0,0.8333333333333334,72.6,0.0,5.0,-4.0
AAA,2013J,508818,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,97.0,0.0,26.0,0.0,0.0,0.8333333333333334,69.9,0.0,5.0,-19.0
AAA,2013J,512460,M,HE Qualification,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.8333333333333334,73.2,1.0,5.0,8.0
AAA,2013J,544103,M,HE Qualification,0-35,0,N,Pass,0,0.0,1.0,103.0,0.0,7.0,-1.0,-1.0,0.8333333333333334,81.0,0.0,5.0,0.0
AAA,2013J,550383,M,HE Qualification,0-35,0,N,Pass,0,0.0,0.0,2.0,0.0,27.0,0.0,0.0,0.8333333333333334,73.0,1.0,5.0,10.0
AAA,2013J,564450,M,HE Qualification,0-35,0,N,Fail,1,0.0,1.0,6.0,0.0,11.0,-1.0,-1.0,0.8333333333333334,58.0,0.0,5.0,-12.0
AAA,2013J,568601,F,HE Qualification,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.3333333333333333,24.1,1.0,2.0,-7.0
AAA,2013J,572652,M,HE Qualification,0-35,0,N,Pass,0,0.0,0.0,306.0,0.0,29.0,0.0,0.0,0.8333333333333334,73.7,1.0,5.0,5.0
AAA,2013J,580389,M,HE Qualification,0-35,0,N,Pass,0,0.0,0.0,39.0,0.0,26.0,0.0,0.0,0.8333333333333334,70.6,1.0,5.0,-8.0
AAA,2013J,581129,M,A Level or Equivalent,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.3333333333333333,16.0,0.0,2.0,50.0
AAA,2013J,588775,M,A Level or Equivalent,0-35,0,N,Pass,0,5.0,12.0,329.0,1.0,1.0,-0.2857142857142857,-2.0,0.8333333333333334,82.4,0.0,5.0,-4.0
AAA,2013J,591774,M,Post Graduate Qualification,35-55,0,N,Pass,0,0.0,0.0,6.0,0.0,15.0,0.0,0.0,0.8333333333333334,73.4,0.0,5.0,-28.0
AAA,2013J,603861,M,HE Qualification,55<=,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.8333333333333334,64.0,3.0,5.0,10.0
AAA,2013J,606143,M,Post Graduate Qualification,35-55,0,N,Fail,1,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.3333333333333333,18.6,0.0,2.0,-24.0
AAA,2013J,704156,M,HE Qualification,55<=,0,N,Pass,0,0.0,0.0,205.0,0.0,18.0,0.0,0.0,0.8333333333333334,66.3,1.0,5.0,3.0
AAA,2013J,705379,M,A Level or Equivalent,55<=,0,N,Distinction,0,6.0,10.0,292.0,2.0,1.0,0.5,2.0,0.8333333333333334,80.7,1.0,5.0,-1.0
AAA,2013J,721259,F,Lower Than A Level,55<=,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,249.0,0.0,0.0,0.16666666666666666,0.0,1.0,1.0,0.0
AAA,2013J,749412,M,Lower Than A Level,55<=,0,N,Pass,0,0.0,3.0,48.0,0.0,8.0,-1.0,-3.0,0.8333333333333334,70.2,0.0,5.0,-18.0
AAA,2013J,760729,M,A Level or Equivalent,55<=,0,N,Distinction,0,16.0,23.0,176.0,3.0,1.0,1.2857142857142858,9.0,0.8333333333333334,81.5,0.0,5.0,3.0
AAA,2013J,905042,F,A Level or Equivalent,35-55,0,N,Pass,0,1.0,1.0,162.0,1.0,1.0,1.0,1.0,0.8333333333333334,78.0,1.0,5.0,16.0
AAA,2013J,949618,F,A Level or Equivalent,35-55,0,N,Pass,0,1.0,2.0,76.0,1.0,4.0,0.0,0.0,0.8333333333333334,60.3,0.0,5.0,-15.0
AAA,2013J,958987,M,HE Qualification,35-55,0,N,Pass,0,2.0,2.0,92.0,1.0,1.0,1.0,2.0,0.8333333333333334,77.2,1.0,5.0,0.0
AAA,2013J,968578,F,A Level or Equivalent,35-55,0,N,Pass,0,0.0,0.0,47.0,0.0,16.0,0.0,0.0,0.8333333333333334,73.4,3.0,5.0,14.0
AAA,2013J,969076,M,A Level or Equivalent,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.6666666666666666,39.6,0.0,4.0,-46.0
AAA,2013J,971027,F,HE Qualification,35-55,0,N,Pass,0,2.0,21.0,308.0,1.0,1.0,-0.8947368421052632,-17.0,0.8333333333333334,67.19999999999999,0.0,5.0,-8.0
AAA,2013J,978739,M,HE Qualification,35-55,0,N,Pass,0,2.0,8.0,221.0,1.0,1.0,-0.6666666666666666,-4.0,0.8333333333333334,56.5,1.0,5.0,-1.0
AAA,2013J,1035023,F,Lower Than A Level,35-55,0,N,Pass,0,0.0,0.0,66.0,0.0,22.0,0.0,0.0,0.8333333333333334,69.9,0.0,5.0,-1.0
AAA,2013J,1105478,M,HE Qualification,55<=,0,N,Pass,0,1.0,4.0,83.0,1.0,3.0,-0.6666666666666666,-2.0,0.8333333333333334,81.2,2.0,5.0,-14.0
AAA,2013J,1352868,M,A Level or Equivalent,35-55,0,N,Withdrawn,1,0.0,0.0,3.0,0.0,16.0,0.0,0.0,0.3333333333333333,19.6,1.0,2.0,-1.0
AAA,2013J,1401935,M,A Level or Equivalent,35-55,0,N,Fail,1,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.3333333333333333,9.5,2.0,2.0,-20.0
AAA,2013J,1402638,F,HE Qualification,35-55,0,N,Pass,0,0.0,0.0,15.0,0.0,19.0,0.0,0.0,0.8333333333333334,75.0,5.0,5.0,-2.0
AAA,2013J,1414443,F,A Level or Equivalent,35-55,0,N,Fail,1,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.3333333333333333,17.8,2.0,2.0,2.0
AAA,2013J,1456619,M,A Level or Equivalent,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAA,2013J,1465690,M,HE Qualification,35-55,0,N,Pass,0,18.0,18.0,67.0,4.0,1.0,1.0,18.0,0.8333333333333334,80.9,0.0,5.0,-9.0
AAA,2013J,1472925,F,Lower Than A Level,35-55,0,Y,Fail,1,0.0,0.0,27.0,0.0,27.0,0.0,0.0,0.8333333333333334,62.2,2.0,5.0,6.0
AAA,2013J,1488959,M,A Level or Equivalent,35-55,0,N,Pass,0,0.0,0.0,12.0,0.0,27.0,0.0,0.0,0.8333333333333334,60.2,4.0,5.0,-16.0
AAA,2013J,1518989,F,Lower Than A Level,35-55,0,N,Pass,0,0.0,1.0,106.0,0.0,7.0,-1.0,-1.0,0.8333333333333334,72.2,1.0,5.0,-8.0
AAA,2013J,1618738,M,Lower Than A Level,35-55,0,N,Pass,0,0.0,0.0,22.0,0.0,27.0,0.0,0.0,0.8333333333333334,77.9,0.0,5.0,-17.0
AAA,2013J,1620151,M,HE Qualification,35-55,0,N,Fail,1,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.3333333333333333,22.5,1.0,2.0,-15.0
AAA,2013J,1626710,M,A Level or Equivalent,35-55,0,N,Distinction,0,5.0,5.0,179.0,2.0,1.0,1.0,5.0,0.8333333333333334,84.9,0.0,5.0,3.0
AAA,2013J,1640609,M,A Level or Equivalent,35-55,0,N,Pass,0,0.0,2.0,161.0,0.0,7.0,-1.0,-2.0,0.8333333333333334,85.3,0.0,5.0,3.0
AAA,2013J,1686521,F,Lower Than A Level,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.16666666666666666,6.8,0.0,1.0,0.0
AAA,2013J,1729319,F,HE Qualification,35-55,0,N,Pass,0,0.0,0.0,218.0,0.0,25.0,0.0,0.0,0.8333333333333334,77.5,0.0,5.0,-7.0
AAA,2013J,1746134,M,A Level or Equivalent,35-55,0,N,Pass,0,0.0,0.0,21.0,0.0,28.0,0.0,0.0,0.8333333333333334,84.0,0.0,5.0,2.0
AAA,2013J,1758449,M,Lower Than A Level,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,167.0,0.0,0.0,0.3333333333333333,17.9,0.0,2.0,-8.0
AAA,2013J,1763015,F,A Level or Equivalent,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAA,2013J,1765788,M,HE Qualification,55<=,0,N,Pass,0,197.0,203.0,532.0,15.0,5.0,31.833333333333332,191.0,0.8333333333333334,67.5,3.0,5.0,13.0
AAA,2013J,1801229,M,HE Qualification,35-55,0,N,Pass,0,0.0,0.0,51.0,0.0,26.0,0.0,0.0,0.8333333333333334,76.69999999999999,2.0,5.0,-1.0
AAA,2013J,1801641,M,A Level or Equivalent,35-55,0,N,Pass,0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.8333333333333334,77.8,0.0,5.0,4.0
AAA,2013J,1847830,M,Lower Than A Level,35-55,0,N,Pass,0,7.0,20.0,635.0,2.0,1.0,-0.46153846153846156,-6.0,0.8333333333333334,69.1,0.0,5.0,-19.0
AAA,2013J,1860318,M,Lower Than A Level,35-55,0,Y,Pass,0,2.0,12.0,290.0,1.0,2.0,-0.8,-8.0,0.8333333333333334,62.8,0.0,5.0,2.0
AAA,2013J,1889511,M,A Level or Equivalent,35-55,0,N,Pass,0,0.0,0.0,24.0,0.0,26.0,0.0,0.0,0.8333333333333334,71.2,2.0,5.0,-8.0
AAA,2013J,1889577,F,A Level or Equivalent,35-55,0,Y,Pass,0,4.0,4.0,9.0,2.0,2.0,1.0,4.0,0.8333333333333334,73.2,1.0,5.0,-4.0
AAA,2013J,1894188,F,A Level or Equivalent,0-35,0,N,Pass,0,5.0,5.0,22.0,2.0,4.0,1.0,5.0,0.8333333333333334,69.7,0.0,5.0,-7.0
AAA,2013J,1938355,M,A Level or Equivalent,35-55,0,N,Pass,0,7.0,12.0,179.0,2.0,4.0,0.4,2.0,0.8333333333333334,71.2,0.0,5.0,-18.0
AAA,2013J,1942396,F,Lower Than A Level,35-55,0,Y,Pass,0,0.0,0.0,7.0,0.0,20.0,0.0,0.0,0.8333333333333334,54.9,2.0,5.0,13.0
AAA,2013J,1970390,M,Lower Than A Level,35-55,0,N,Withdrawn,1,0.0,0.0,82.0,0.0,27.0,0.0,0.0,0.8333333333333334,83.8,5.0,5.0,2.0
AAA,2013J,1976139,M,Lower Than A Level,35-55,0,N,Pass,0,0.0,2.0,3.0,0.0,7.0,-1.0,-2.0,0.6666666666666666,50.3,0.0,4.0,-35.0
AAA,2013J,2011876,F,A Level or Equivalent,0-35,0,Y,Pass,0,0.0,1.0,43.0,0.0,7.0,-1.0,-1.0,0.8333333333333334,75.6,0.0,5.0,-4.0
AAA,2013J,2012966,M,Lower Than A Level,35-55,0,N,Pass,0,0.0,3.0,7.0,0.0,9.0,-1.0,-3.0,0.8333333333333334,79.1,0.0,5.0,7.0
AAA,2013J,2051699,F,Lower Than A Level,35-55,0,N,Pass,0,3.0,3.0,87.0,1.0,5.0,1.0,3.0,0.8333333333333334,67.3,2.0,5.0,7.0
AAA,2013J,2062879,F,A Level or Equivalent,0-35,0,N,Fail,1,0.0,0.0,12.0,0.0,26.0,0.0,0.0,0.8333333333333334,62.1,0.0,5.0,9.0
AAA,2013J,2065691,M,A Level or Equivalent,35-55,0,Y,Withdrawn,1,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.5,18.4,1.0,3.0,7.0
AAA,2013J,2073016,F,Lower Than A Level,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.5,30.2,2.0,3.0,8.0
AAA,2013J,2080474,F,A Level or Equivalent,35-55,0,N,Pass,0,0.0,3.0,83.0,0.0,11.0,-1.0,-3.0,0.8333333333333334,67.2,1.0,5.0,-24.0
AAA,2013J,2083877,F,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,25.0,0.0,27.0,0.0,0.0,0.8333333333333334,68.1,2.0,5.0,3.0
AAA,2013J,2084066,F,Lower Than A Level,35-55,0,N,Fail,1,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.6666666666666666,41.3,4.0,4.0,-13.0
AAA,2013J,2104505,M,Lower Than A Level,35-55,0,N,Pass,0,0.0,0.0,5.0,0.0,23.0,0.0,0.0,0.8333333333333334,64.1,0.0,5.0,-15.0
AAA,2013J,2122180,F,Lower Than A Level,35-55,0,N,Distinction,0,3.0,20.0,129.0,2.0,3.0,-0.8235294117647058,-14.0,0.8333333333333334,82.3,3.0,5.0,-1.0
AAA,2013J,2139353,M,A Level or Equivalent,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.5,33.1,3.0,3.0,6.0
AAA,2013J,2143752,F,Lower Than A Level,35-55,0,N,Pass,0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.8333333333333334,52.9,0.0,5.0,3.0
AAA,2013J,2146792,M,HE Qualification,55<=,0,N,Pass,0,0.0,1.0,295.0,0.0,8.0,-1.0,-1.0,0.8333333333333334,70.0,0.0,5.0,0.0
AAA,2013J,2149225,M,A Level or Equivalent,35-55,0,Y,Withdrawn,1,0.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAA,2013J,2153153,F,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,72.0,0.0,22.0,0.0,0.0,0.8333333333333334,61.8,0.0,5.0,-4.0
AAA,2013J,2155014,F,Lower Than A Level,0-35,0,Y,Pass,0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.8333333333333334,73.9,3.0,5.0,1.0
AAA,2013J,2164705,F,A Level or Equivalent,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,219.0,0.0,0.0,0.16666666666666666,7.0,0.0,1.0,0.0
AAA,2013J,2171627,F,A Level or Equivalent,35-55,0,N,Pass,0,0.0,0.0,44.0,0.0,14.0,0.0,0.0,0.8333333333333334,68.4,1.0,5.0,-6.0
AAA,2013J,2182846,F,A Level or Equivalent,35-55,0,N,Pass,0,6.0,14.0,143.0,4.0,5.0,-0.25,-2.0,0.8333333333333334,66.3,0.0,5.0,3.0
AAA,2013J,2194100,F,A Level or Equivalent,35-55,0,N,Pass,0,0.0,0.0,36.0,0.0,26.0,0.0,0.0,0.8333333333333334,67.3,0.0,5.0,1.0
AAA,2013J,2197016,F,HE Qualification,35-55,0,N,Pass,0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.8333333333333334,75.7,0.0,5.0,1.0
AAA,2013J,2208424,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,8.0,8.0,0.0,7.0,-1.0,-8.0,0.8333333333333334,69.9,0.0,5.0,-13.0
AAA,2013J,2229865,F,A Level or Equivalent,35-55,0,N,Pass,0,0.0,0.0,19.0,0.0,28.0,0.0,0.0,0.8333333333333334,77.1,0.0,5.0,7.0
AAA,2013J,2255601,F,A Level or Equivalent,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.3333333333333333,14.7,1.0,2.0,-33.0
AAA,2013J,2268379,F,A Level or Equivalent,0-35,0,N,Pass,0,12.0,12.0,75.0,4.0,5.0,1.0,12.0,0.8333333333333334,83.6,2.0,5.0,6.0
AAA,2013J,2278464,M,Lower Than A Level,35-55,0,N,Pass,0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.8333333333333334,48.9,2.0,5.0,-25.0
AAA,2013J,2293923,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,14.0,0.0,27.0,0.0,0.0,0.8333333333333334,60.5,2.0,5.0,-7.0
AAA,2013J,2312620,F,HE Qualification,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.5,18.099999999999998,2.0,3.0,23.0
AAA,2013J,2318055,M,A Level or Equivalent,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAA,2013J,2324976,F,HE Qualification,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAA,2013J,2329342,F,Lower Than A Level,35-55,0,N,Pass,0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.8333333333333334,58.800000000000004,2.0,5.0,16.0
AAA,2013J,2339528,F,Lower Than A Level,0-35,0,N,Distinction,0,0.0,1.0,4.0,0.0,12.0,-1.0,-1.0,0.8333333333333334,80.5,2.0,5.0,5.0
